-4.785,85.134,-107.010,349.402,354.915,356.292,356.229,7.427,2.579,356.229,7.427,2.579,345.192,354.626,3.454,359.505,347.921,278.259,352.427,335.638,4.764,4.805,323.008,114.073,20.997,358.266,359.966,20.997,358.266,359.966,4.923,355.609,355.382,348.477,4.401,89.430,3.084,347.935,356.780,359.813,10.542,272.702,355.283,1.996,354.525,0.513,26.731,0.126,356.530,338.818,6.279,3.946,328.690,5.603,359.527,29.080,359.874,349.267,348.636,10.659
-6.467,84.954,-102.846,351.213,355.153,356.362,355.511,7.304,2.023,355.511,7.304,2.023,344.819,354.892,4.317,359.038,347.677,278.351,352.487,336.145,4.779,4.713,323.537,114.073,20.912,357.719,0.397,20.912,357.719,0.397,4.436,355.342,356.275,347.562,5.047,89.541,2.876,348.118,356.812,359.802,10.641,272.504,355.088,4.861,355.282,0.540,26.797,0.133,355.174,338.286,4.933,6.960,328.613,5.457,359.215,31.423,359.772,345.769,347.423,10.675
-7.985,84.822,-99.254,352.563,355.390,356.365,354.896,7.058,1.613,354.896,7.058,1.613,344.596,354.944,4.870,359.472,348.309,277.936,352.664,336.308,4.802,4.590,323.406,113.776,20.868,357.516,0.782,20.868,357.516,0.782,4.155,355.211,357.126,346.659,5.672,89.529,2.878,348.237,356.799,359.727,10.708,272.405,355.848,6.545,356.572,0.685,28.110,0.177,353.133,338.951,2.950,10.255,329.543,5.120,359.127,31.723,359.744,342.697,349.435,9.446
-9.060,84.711,-96.631,353.418,355.639,356.507,354.560,6.722,1.147,354.560,6.722,1.147,344.363,355.259,5.410,0.166,348.894,277.489,353.250,336.268,4.543,4.063,323.528,113.432,20.762,357.436,1.214,20.762,357.436,1.214,3.768,354.885,358.096,346.334,6.422,89.337,2.892,348.263,356.774,359.711,10.768,272.366,356.210,8.097,357.373,0.717,28.097,0.185,351.890,339.724,1.519,13.832,330.425,4.766,358.919,32.939,359.671,340.498,350.810,8.519
-10.380,84.511,-92.571,355.083,356.050,357.047,353.927,6.366,0.621,353.927,6.366,0.621,344.390,355.253,5.417,2.314,350.042,276.827,354.290,337.270,3.961,4.543,322.656,111.262,20.576,357.063,1.201,20.576,357.063,1.201,3.117,354.234,358.988,345.582,7.100,89.020,2.546,348.164,356.865,359.694,10.776,272.131,353.268,8.192,357.071,1.055,31.383,0.306,353.426,342.747,356.348,22.897,331.584,2.660,359.300,33.183,359.785,332.708,355.623,8.619
-12.170,84.273,-87.145,356.463,356.144,356.151,353.819,6.332,0.896,353.819,6.332,0.896,343.795,355.162,5.706,5.664,351.450,275.164,356.427,337.797,3.972,4.378,322.274,108.718,20.235,356.751,1.254,20.235,356.751,1.254,2.250,353.529,359.494,344.520,7.301,89.123,1.816,348.596,356.570,359.475,10.977,272.017,348.307,6.211,357.288,0.517,39.758,0.193,0.027,350.768,343.631,30.903,332.546,2.886,359.564,31.833,359.872,324.105,358.406,5.659
-13.235,84.183,-83.370,357.953,355.997,355.299,353.556,6.396,0.986,353.556,6.396,0.986,343.878,355.381,6.248,7.331,352.534,273.811,357.469,337.234,4.312,5.655,320.657,106.681,19.937,356.643,1.585,19.937,356.643,1.585,1.972,352.959,0.292,344.032,7.819,89.158,1.678,348.456,356.366,359.175,11.270,271.901,348.799,4.024,0.040,0.244,46.223,0.107,356.427,0.953,335.464,23.869,336.448,6.219,359.481,28.877,359.862,328.888,356.318,2.629
-13.840,84.159,-80.144,359.629,356.283,354.905,353.716,6.403,0.989,353.716,6.403,0.989,343.584,355.840,6.531,8.351,353.045,272.763,358.751,335.340,4.628,5.198,321.210,105.193,19.217,356.316,1.789,19.217,356.316,1.789,2.073,352.094,1.039,343.654,8.711,88.942,2.025,348.030,356.377,359.265,10.771,272.025,349.217,0.653,1.499,0.677,52.574,0.343,356.818,11.058,334.790,14.665,339.544,8.481,359.082,30.046,359.746,336.092,351.569,0.962
-14.177,84.287,-76.449,3.007,356.521,354.137,353.696,6.651,1.500,353.696,6.651,1.500,344.604,355.882,5.861,8.787,353.198,272.532,0.101,334.881,4.580,5.689,319.853,103.176,18.081,355.846,1.666,18.081,355.846,1.666,2.385,352.201,0.412,344.453,8.885,89.346,2.837,348.561,356.507,359.571,10.335,272.446,349.091,356.286,3.548,0.199,60.406,0.119,7.812,6.647,338.195,5.943,342.982,10.245,358.633,30.951,359.610,341.522,347.365,359.828
-13.948,84.486,-74.049,5.083,356.494,354.386,353.990,6.985,1.781,353.990,6.985,1.781,344.996,355.494,5.029,8.775,353.280,272.624,0.126,335.192,4.531,5.614,319.400,102.848,17.460,355.591,1.203,17.460,355.591,1.203,3.817,352.845,358.696,345.203,8.096,90.073,2.809,348.509,356.555,359.808,10.305,272.642,348.440,349.877,3.647,359.929,67.101,359.952,17.248,2.410,343.636,4.259,345.272,10.045,358.551,30.937,359.586,341.107,345.275,359.949
-13.239,84.741,-70.765,5.936,355.685,355.455,355.025,7.178,2.087,355.025,7.178,2.087,345.651,355.611,3.059,11.128,354.548,272.470,358.683,336.200,4.553,3.936,319.074,103.720,16.713,356.336,0.423,16.713,356.336,0.423,4.555,353.662,356.248,349.976,7.098,90.106,2.058,347.071,356.742,0.290,11.695,272.368,350.092,345.245,1.755,0.315,66.601,0.211,23.731,358.930,350.206,1.394,349.285,8.680,358.622,30.841,359.608,343.325,342.714,359.984
-12.700,84.870,-68.346,6.116,355.397,356.021,355.945,7.106,2.518,355.945,7.106,2.518,346.794,355.809,1.520,11.670,355.426,272.342,357.367,336.476,4.561,2.440,318.539,104.713,16.384,357.368,359.685,16.384,357.368,359.685,5.681,353.574,354.479,350.634,6.951,89.747,2.102,349.131,356.092,0.230,10.189,272.842,350.281,341.183,0.541,0.369,65.759,0.243,23.902,356.367,349.854,1.614,351.674,7.927,358.678,30.363,359.630,342.865,341.468,0.706
-12.069,84.949,-66.101,6.321,355.487,356.440,356.737,7.064,3.063,356.737,7.064,3.063,347.150,355.485,0.251,14.698,357.162,271.971,355.584,336.689,4.374,0.292,318.842,106.130,15.878,357.995,358.945,15.878,357.995,358.945,5.831,353.079,352.967,352.708,6.136,88.797,1.762,348.425,356.340,1.073,11.068,272.726,349.980,338.341,359.289,0.418,59.215,0.243,23.189,354.893,348.801,1.314,353.714,7.168,358.779,29.649,359.667,342.525,340.664,1.430
-11.366,84.946,-63.225,6.515,355.924,356.507,357.688,6.868,3.524,357.688,6.868,3.524,347.888,355.441,359.656,17.282,359.014,271.356,354.237,336.703,3.998,356.695,315.694,108.469,15.378,358.502,358.435,15.378,358.502,358.435,6.441,352.955,351.897,353.143,4.719,87.576,2.817,349.213,356.176,0.717,9.678,273.349,347.164,334.885,358.609,0.270,50.179,0.130,25.634,356.010,347.898,0.520,355.942,6.742,358.787,28.802,359.679,342.544,339.618,1.974
-10.793,84.861,-61.018,6.769,356.134,356.594,358.184,6.690,3.662,358.184,6.690,3.662,347.853,355.777,359.573,20.802,0.894,270.639,353.773,336.113,3.624,354.660,315.535,108.716,15.025,358.649,358.285,15.025,358.649,358.285,6.522,353.442,351.619,353.613,3.126,86.476,3.299,349.059,356.312,1.828,9.589,273.397,342.144,333.614,359.755,0.060,41.912,0.024,28.708,357.983,345.981,0.021,357.578,6.415,358.765,28.507,359.676,342.385,338.711,2.447
-10.162,84.739,-58.661,6.825,356.360,356.476,358.486,6.488,3.901,358.486,6.488,3.901,348.380,356.337,359.391,22.514,2.086,269.941,354.057,335.610,3.444,354.756,312.774,107.784,15.096,358.788,358.178,15.096,358.788,358.178,7.000,354.108,351.292,354.406,0.925,84.956,4.121,348.937,356.474,1.259,8.601,273.529,354.857,332.219,359.080,0.916,32.997,0.280,14.492,355.765,348.831,0.103,359.193,6.323,358.665,28.222,359.654,341.944,338.126,3.058
-9.313,84.550,-55.402,6.262,356.621,355.947,359.114,6.247,4.435,359.114,6.247,4.435,348.489,356.805,358.982,25.043,3.669,269.479,356.675,334.924,3.103,357.091,312.695,102.656,15.166,358.970,358.132,15.166,358.970,358.132,7.580,355.063,350.988,354.720,358.339,83.487,4.900,348.995,356.101,2.617,9.020,273.117,11.989,330.687,354.879,0.391,28.182,0.101,358.437,354.708,352.724,1.380,1.361,6.658,358.581,27.652,359.640,341.222,337.969,4.122
-8.628,84.389,-52.568,5.835,356.770,355.772,359.512,6.026,4.611,359.512,6.026,4.611,348.542,357.201,358.828,25.659,4.291,269.513,359.144,335.056,2.866,1.356,312.519,97.261,15.279,359.064,358.274,15.279,359.064,358.274,7.681,355.460,350.738,355.660,356.238,82.455,4.629,348.924,356.042,3.032,9.146,272.914,9.539,328.321,355.143,0.113,26.908,0.028,358.291,353.611,351.234,1.602,2.718,6.352,358.318,28.436,359.560,342.181,338.412,4.982
-7.879,84.230,-49.455,5.329,356.844,355.620,359.909,5.756,4.832,359.909,5.757,4.832,348.583,357.371,358.408,26.200,4.975,269.766,2.877,335.597,2.762,7.376,313.911,89.652,15.266,359.309,358.355,15.266,359.309,358.355,7.881,355.739,350.155,356.370,355.202,82.025,5.373,349.127,355.656,3.425,8.500,272.843,9.308,327.742,354.924,0.056,27.983,0.015,358.134,352.475,351.695,2.439,4.486,6.106,358.174,28.717,359.518,342.737,339.323,6.088
-6.898,84.025,-44.756,4.445,357.306,355.440,0.393,5.015,4.764,0.393,5.015,4.764,348.944,357.553,358.204,28.064,6.462,270.153,5.320,337.167,3.119,11.587,316.088,84.284,15.266,359.636,359.001,15.266,359.636,359.001,8.180,356.349,350.240,357.294,354.373,81.770,5.838,348.725,355.542,3.643,7.903,273.380,10.869,329.617,354.678,0.144,26.718,0.035,358.830,356.727,354.280,5.754,4.588,6.406,358.166,32.358,359.451,341.230,343.164,9.059
-6.049,83.916,-41.013,4.408,357.492,355.662,0.514,4.648,4.527,0.514,4.648,4.527,348.775,357.596,358.100,29.618,7.434,270.367,7.177,336.886,2.940,13.520,316.974,81.336,15.130,359.559,359.387,15.130,359.559,359.387,7.807,356.926,350.123,357.542,353.704,82.120,6.453,348.768,355.700,3.809,7.629,274.141,10.328,332.187,354.352,0.334,26.541,0.081,358.966,2.075,358.565,7.398,4.558,6.334,358.944,35.645,359.650,339.491,347.864,11.362
-5.118,83.892,-37.262,4.199,357.260,356.851,0.767,4.666,3.737,0.767,4.666,3.737,348.322,357.492,358.190,31.423,8.080,270.720,7.700,337.017,3.096,14.363,316.878,79.698,14.927,359.311,359.689,14.927,359.311,359.689,7.472,357.004,350.388,356.830,353.589,82.640,6.584,349.154,356.059,3.873,7.392,274.326,9.434,334.849,353.475,0.359,24.358,0.080,0.339,3.528,1.404,6.811,1.185,4.604,359.884,44.602,359.951,338.943,358.478,12.409
-4.157,84.026,-32.622,4.183,356.895,358.254,1.146,4.622,2.913,1.146,4.622,2.913,348.035,357.074,358.029,32.910,8.703,271.219,7.336,336.449,3.505,14.588,316.623,79.024,14.472,359.381,359.808,14.472,359.381,359.808,7.329,357.008,350.782,354.531,354.563,84.588,7.415,349.512,355.892,3.329,7.759,274.649,8.065,337.901,352.473,0.266,24.272,0.059,1.570,1.572,2.927,5.539,358.245,2.764,359.544,52.299,359.770,339.201,8.921,5.389
-3.586,84.230,-29.384,3.623,356.445,358.940,1.283,4.710,2.591,1.283,4.710,2.591,348.454,356.920,357.711,33.395,8.951,271.669,6.304,336.239,3.525,13.585,316.124,80.218,14.576,359.398,359.637,14.576,359.398,359.637,7.561,357.248,350.872,354.168,354.777,85.752,7.246,349.082,355.849,2.999,8.108,274.894,7.767,339.668,352.000,0.321,26.581,0.078,2.262,358.101,3.201,5.928,354.174,2.771,359.586,60.466,359.753,336.393,11.435,1.564
-3.074,84.518,-26.608,2.622,356.220,359.514,1.523,4.808,2.664,1.523,4.808,2.664,348.725,356.784,356.975,32.941,8.695,271.957,5.129,336.070,3.450,12.571,314.912,81.999,14.827,359.441,359.187,14.827,359.441,359.187,7.632,357.365,350.231,354.752,355.084,86.503,6.714,348.762,356.128,2.140,8.298,275.479,8.517,341.699,351.570,0.515,27.482,0.130,2.259,355.434,3.196,7.615,350.671,2.691,0.205,65.840,0.135,332.270,6.298,1.223
-2.821,84.962,-23.406,2.682,355.805,359.861,1.381,5.253,2.624,1.381,5.253,2.624,348.568,356.906,356.991,31.695,7.121,271.568,4.209,335.906,3.558,9.299,314.211,86.677,15.055,359.252,358.843,15.055,359.252,358.843,7.434,356.935,350.371,355.737,355.746,87.296,5.716,349.001,356.467,2.496,8.440,275.355,7.829,344.634,351.592,0.434,27.242,0.108,2.721,353.021,2.590,8.742,346.220,3.747,0.098,67.437,0.067,326.829,358.328,357.972
-2.899,85.246,-21.052,4.470,355.277,359.368,0.615,5.594,2.643,0.615,5.594,2.643,348.433,356.965,357.599,29.359,5.300,271.280,3.185,335.380,3.826,8.052,313.690,90.194,15.048,359.295,359.007,15.048,359.295,359.007,7.219,356.683,351.299,355.808,356.483,87.770,5.729,349.132,356.412,2.156,9.101,275.759,6.363,346.749,352.346,0.323,27.316,0.081,2.315,351.180,2.293,8.882,343.483,5.912,359.742,66.535,359.828,322.931,354.111,358.437
-2.855,85.452,-18.776,7.364,354.972,358.852,359.372,5.772,2.656,359.372,5.772,2.656,348.387,356.506,358.205,27.004,4.398,271.338,2.103,334.984,4.049,4.624,313.887,94.506,14.937,359.527,359.365,14.937,359.527,359.365,7.053,356.344,352.005,355.540,357.793,88.707,5.680,349.008,356.321,2.267,9.437,275.575,5.177,348.707,352.919,0.349,27.333,0.088,0.515,349.555,2.697,8.767,341.483,7.242,359.948,62.950,359.967,319.164,352.329,0.513
-2.797,85.617,-15.912,10.586,354.649,358.522,358.063,6.251,2.231,358.063,6.251,2.231,348.404,355.152,359.718,22.621,2.953,271.653,0.160,334.438,4.425,2.278,313.635,99.213,14.740,359.283,359.982,14.740,359.283,359.982,6.844,355.179,353.572,354.548,359.353,89.011,5.698,349.171,356.484,1.624,9.601,275.655,3.770,351.291,353.374,0.305,27.036,0.076,358.967,347.482,3.413,13.061,339.058,7.973,359.981,53.958,359.990,315.095,352.059,4.655
-2.717,85.660,-13.830,12.859,354.413,358.208,357.233,6.618,2.081,357.233,6.618,2.081,348.294,354.855,0.480,19.861,1.391,271.852,357.924,334.971,4.898,1.056,313.859,102.706,14.577,359.078,0.363,14.577,359.078,0.363,6.522,354.668,354.341,353.538,0.270,89.225,5.700,349.509,356.721,1.506,9.815,275.394,2.086,352.938,353.745,0.290,27.123,0.072,358.615,345.900,3.789,19.004,337.610,6.864,359.853,46.442,359.935,310.174,355.396,6.851
-2.592,85.632,-11.765,14.729,354.101,357.978,356.888,6.911,2.003,356.888,6.911,2.003,347.656,355.042,1.001,16.290,358.793,272.435,357.639,334.080,4.878,358.065,315.723,106.680,14.118,358.839,0.617,14.118,358.839,0.617,5.930,354.709,354.858,352.136,1.516,89.652,5.767,349.863,357.046,1.441,9.903,274.904,0.679,354.638,354.038,0.360,27.289,0.090,358.352,344.254,4.179,25.357,336.201,5.183,359.958,41.362,359.984,304.920,355.073,10.592
-2.319,85.507,-8.994,16.552,353.862,358.080,356.604,7.136,1.900,356.604,7.136,1.900,347.265,355.303,1.169,12.824,356.135,273.265,356.398,334.182,5.041,356.079,316.915,111.070,13.710,358.546,0.680,13.710,358.546,0.680,5.411,354.958,354.795,351.208,2.731,90.275,5.431,349.915,357.376,1.419,9.960,274.459,358.917,356.747,354.036,0.452,27.488,0.114,358.552,342.058,4.392,22.646,334.899,2.734,358.758,35.619,359.589,311.035,353.707,10.285
-2.130,85.374,-6.886,17.277,353.867,358.305,356.599,7.128,1.844,356.599,7.128,1.844,347.340,355.555,0.939,9.995,353.858,274.113,355.175,334.232,5.335,354.303,318.241,114.967,13.505,358.481,0.622,13.505,358.481,0.622,5.200,355.353,354.553,351.018,3.485,90.770,4.345,350.123,357.507,1.243,10.252,274.308,357.998,358.269,353.970,0.488,27.405,0.123,358.986,340.594,4.251,17.742,333.735,2.392,358.624,33.647,359.571,320.410,350.734,10.624
-1.986,85.226,-4.664,17.605,354.027,358.467,356.506,7.029,1.905,356.506,7.029,1.905,347.519,355.657,0.494,8.578,352.499,274.586,354.190,334.202,5.580,353.333,319.220,117.039,13.597,358.538,0.435,13.597,358.538,0.435,5.426,355.758,354.173,351.283,4.189,91.131,3.719,350.153,357.407,0.998,10.573,274.238,357.444,359.748,354.068,0.531,27.273,0.133,359.258,339.234,3.846,12.141,331.883,2.635,358.927,31.232,359.691,329.732,352.094,8.089
-1.865,85.028,-1.571,17.370,354.520,358.788,356.569,6.763,1.853,356.569,6.763,1.853,347.350,355.839,0.270,7.930,351.294,274.926,352.350,334.391,5.648,351.696,320.401,120.180,13.689,358.574,0.267,13.689,358.574,0.267,5.244,355.855,354.007,351.597,4.769,91.380,2.138,350.643,357.217,0.556,11.404,274.116,357.641,1.608,354.278,0.555,26.979,0.137,359.526,337.795,2.968,8.192,330.442,3.404,359.095,31.072,359.741,334.870,349.833,8.211
-1.827,84.899,1.029,17.229,354.819,359.009,356.462,6.652,1.704,356.462,6.652,1.704,347.158,355.864,0.452,7.701,350.953,274.978,351.396,334.240,5.710,350.577,321.452,121.251,13.848,358.455,0.223,13.848,358.455,0.223,4.862,355.761,354.177,351.648,5.078,91.522,1.716,350.755,357.072,0.288,11.941,273.942,358.400,3.015,354.734,0.657,27.214,0.164,359.267,337.252,1.943,3.466,330.351,4.866,359.304,30.253,359.806,337.279,349.702,7.391
-1.874,84.788,3.751,17.573,355.210,359.154,355.987,6.567,1.392,355.987,6.567,1.392,346.880,355.802,1.060,7.844,351.076,274.914,350.648,334.340,5.661,350.384,321.602,121.608,14.132,358.180,0.349,14.132,358.180,0.349,4.792,355.548,354.726,350.791,5.461,91.614,1.614,350.678,357.057,0.080,12.104,273.626,358.782,4.429,355.442,0.681,27.251,0.170,358.564,337.033,0.874,0.879,330.711,5.885,359.235,30.718,359.783,337.098,349.011,7.233
-1.984,84.642,7.869,18.774,355.970,359.293,355.113,6.109,0.921,355.113,6.109,0.921,346.464,355.962,1.856,7.845,351.795,274.698,350.559,334.234,5.807,350.807,321.472,120.647,14.343,357.936,0.703,14.343,357.936,0.703,4.350,355.523,355.725,349.814,6.014,91.583,2.020,350.669,357.154,0.019,11.753,273.365,359.137,5.234,357.034,0.868,29.125,0.233,356.325,337.915,358.366,357.015,332.660,7.170,359.181,30.225,359.772,337.459,349.581,5.559
-2.005,84.515,11.290,19.384,356.536,359.499,354.716,5.666,0.495,354.716,5.666,0.495,346.025,356.113,2.348,8.379,352.511,274.687,351.468,334.657,5.567,352.257,321.271,118.490,14.361,357.850,1.055,14.361,357.850,1.055,3.618,355.258,356.632,348.745,6.941,91.535,2.625,351.155,357.154,0.080,10.920,273.305,358.322,6.374,357.801,0.909,29.628,0.248,356.074,339.143,355.892,355.553,333.950,7.384,359.139,30.525,359.758,337.403,352.277,3.377
-1.917,84.321,14.781,19.849,357.035,359.725,354.414,5.380,0.261,354.414,5.380,0.261,345.795,355.994,2.305,9.461,353.118,275.016,352.664,335.294,4.995,353.272,320.969,116.706,14.397,357.640,1.027,14.397,357.640,1.027,3.193,354.841,357.104,347.999,7.493,91.356,2.802,350.547,357.499,0.189,11.131,273.060,355.980,6.834,357.902,1.041,31.370,0.301,357.672,341.234,352.318,358.224,334.865,7.120,359.106,31.551,359.740,335.465,353.453,2.485
-2.021,84.005,19.398,20.369,357.205,358.736,354.449,5.415,0.604,354.449,5.415,0.604,345.006,355.858,2.584,11.347,353.444,274.620,355.597,335.645,4.615,354.626,319.586,113.763,14.241,357.486,1.073,14.241,357.486,1.073,2.286,354.030,357.711,346.852,7.795,91.181,2.301,350.900,357.279,0.016,10.845,273.200,350.518,3.862,358.339,0.270,40.511,0.102,4.174,348.273,342.325,1.386,335.417,8.235,358.964,30.725,359.707,332.909,355.183,358.694
-2.195,83.889,22.654,20.630,356.857,358.061,354.437,5.556,0.543,354.437,5.556,0.543,344.714,355.759,3.278,13.464,354.579,273.481,356.369,335.945,5.203,355.635,319.112,111.716,14.249,357.616,1.506,14.249,357.616,1.506,2.054,353.445,358.686,346.574,8.089,91.039,1.965,350.471,356.848,359.647,11.339,273.188,350.787,1.983,0.558,0.017,46.436,0.007,1.393,356.636,338.206,358.142,338.946,10.069,358.991,29.226,359.729,336.240,353.673,356.212
-2.233,83.953,25.503,21.388,357.013,357.897,354.330,5.474,0.184,354.330,5.474,0.184,344.622,355.895,4.011,14.569,355.262,272.836,357.298,334.824,5.473,356.172,319.377,109.633,14.012,357.554,2.071,14.012,357.554,2.071,2.221,352.611,359.965,346.175,8.667,90.503,1.891,350.085,356.655,359.702,11.366,273.126,349.618,359.745,1.609,359.963,50.726,359.982,358.686,5.685,336.743,355.108,340.764,10.668,358.935,31.525,359.690,338.820,349.882,356.018
-2.248,84.182,28.528,23.161,356.865,357.254,354.239,5.890,0.275,354.239,5.890,0.275,345.064,355.368,3.990,15.800,356.175,273.176,357.787,335.634,5.138,356.219,317.714,108.097,13.507,356.940,2.352,13.507,356.940,2.352,2.250,352.164,0.068,347.396,8.210,90.359,1.587,349.309,356.850,359.988,11.074,273.121,348.124,357.687,2.443,0.777,55.514,0.419,2.229,7.384,339.649,354.202,343.699,11.371,359.076,31.705,359.729,338.257,347.177,356.707
-2.013,84.468,30.442,23.446,356.877,357.357,354.504,6.021,0.375,354.504,6.021,0.375,345.609,355.081,3.447,16.662,356.621,273.361,357.755,335.356,5.065,355.708,318.093,107.706,13.338,356.643,2.169,13.338,356.643,2.169,3.196,352.342,358.792,348.349,7.531,90.936,1.444,349.050,356.812,0.087,11.017,273.309,346.732,351.282,2.635,0.375,63.068,0.235,10.854,2.578,342.585,355.172,345.520,11.450,359.111,30.644,359.749,337.428,346.283,356.788
-1.524,84.816,32.453,22.190,356.302,357.824,355.433,6.000,0.439,355.433,6.000,0.439,346.255,355.560,2.412,17.638,357.196,273.405,357.054,335.553,5.129,354.686,316.887,108.251,13.303,356.967,1.827,13.303,356.967,1.827,3.713,353.132,357.445,349.887,6.856,91.194,1.839,350.036,356.479,0.281,11.011,273.441,346.490,347.171,1.971,359.907,65.285,359.939,19.260,358.152,346.965,356.505,348.178,11.142,359.241,29.203,359.796,337.819,345.510,356.282
