120.177,97.287,-68.779,321.578,356.964,1.619,359.090,6.374,357.419,359.090,6.374,357.419,343.870,355.181,8.051,15.773,23.951,271.193,347.007,357.745,351.243,338.659,4.093,96.362,340.059,0.914,10.781,340.059,0.914,10.781,354.385,353.653,359.599,341.175,2.567,80.860,42.689,344.937,38.144,14.476,5.646,271.388,354.418,3.182,0.688,343.998,0.046,0.702,7.605,356.788,354.232,4.688,347.192,5.384,7.526,39.578,344.592,20.110,10.225,359.720
121.537,97.382,-68.603,317.992,356.404,1.497,358.657,7.275,357.162,358.657,7.275,357.162,344.131,354.880,8.447,16.124,24.565,271.177,345.632,356.981,350.620,339.318,5.430,96.357,340.700,0.547,10.842,340.700,0.547,10.842,355.873,352.753,359.210,340.170,3.325,81.185,44.160,344.530,39.138,15.584,4.968,270.624,355.212,3.790,359.544,344.615,0.361,1.160,9.499,356.809,356.274,2.331,345.470,6.680,3.884,43.253,341.231,21.567,11.817,358.068
122.566,97.350,-68.235,313.463,356.016,1.701,358.664,8.002,356.761,358.664,8.002,356.761,344.902,354.301,8.757,16.461,24.781,271.602,344.361,358.326,350.448,339.421,5.133,96.454,341.555,0.251,10.974,341.555,0.251,10.974,355.578,352.218,358.951,341.080,3.619,81.723,45.245,342.958,38.208,16.179,4.784,270.500,355.915,4.399,358.849,346.436,0.343,0.774,10.967,356.767,357.982,0.935,344.028,8.143,0.371,45.982,337.338,19.370,13.524,355.422
122.977,97.381,-67.955,310.726,356.032,1.554,358.528,8.125,356.567,358.528,8.125,356.567,344.841,354.263,9.095,16.265,24.429,272.140,343.962,357.628,350.358,339.406,5.770,96.095,341.779,0.245,10.973,341.779,0.245,10.973,356.098,352.182,359.020,339.504,4.163,81.910,45.458,343.665,38.785,16.547,4.308,270.321,357.308,4.828,358.558,346.596,0.119,0.867,11.828,356.685,359.085,359.369,341.924,9.251,355.748,48.043,334.060,18.836,12.855,353.030
123.401,97.426,-66.932,308.288,355.771,1.113,358.747,8.370,356.692,358.747,8.370,356.692,344.718,354.003,9.280,16.131,24.054,272.374,342.969,357.729,350.936,339.050,6.174,95.873,341.944,0.107,10.908,341.944,0.107,10.908,355.803,352.210,358.885,339.021,4.577,82.279,44.975,343.722,38.479,16.812,3.029,268.990,358.559,5.655,358.045,346.514,359.939,1.331,12.815,356.626,0.188,359.078,340.910,9.895,351.499,47.975,331.504,16.377,10.178,352.716
123.907,97.484,-66.399,305.209,355.548,0.592,358.449,8.704,356.836,358.449,8.704,356.836,344.797,353.689,9.628,16.113,22.902,272.890,342.091,355.355,350.591,338.655,5.425,95.923,342.480,359.778,10.861,342.480,359.778,10.861,355.684,352.094,358.967,339.592,4.901,82.481,43.487,343.508,36.833,17.286,3.076,269.836,359.343,6.277,357.892,347.235,359.699,1.628,14.041,356.728,1.248,358.819,340.084,10.458,345.013,44.477,328.689,15.634,6.849,354.401
123.982,97.514,-65.795,303.232,355.559,0.118,358.156,8.774,356.963,358.156,8.774,356.963,345.137,353.549,9.935,16.340,22.006,273.252,340.222,354.473,350.874,338.282,4.835,95.343,343.114,359.627,10.906,343.114,359.627,10.906,356.144,352.172,359.151,338.764,5.289,82.545,42.793,344.902,36.003,17.795,2.769,268.496,359.173,6.968,357.720,349.006,359.137,2.077,14.303,356.669,1.612,357.832,339.211,10.763,344.521,42.636,329.529,16.114,5.750,355.488
124.021,97.572,-65.136,301.049,355.670,359.596,358.012,8.707,357.115,358.012,8.707,357.115,345.648,353.395,10.302,16.329,21.075,273.522,338.999,353.679,351.082,337.597,4.568,94.943,343.604,359.602,10.991,343.604,359.602,10.991,356.037,352.512,359.515,339.360,5.368,82.609,41.343,345.853,33.735,18.562,2.980,269.469,0.651,7.443,357.899,349.608,358.836,2.195,14.455,356.349,1.947,357.683,338.684,11.022,343.584,38.226,331.645,16.306,4.997,356.592
123.989,97.565,-64.316,298.454,355.885,359.163,357.726,8.756,357.171,357.726,8.756,357.171,345.512,352.925,11.018,16.138,19.497,274.464,336.277,352.329,351.154,336.821,3.452,94.034,344.535,359.495,11.084,344.535,359.495,11.084,356.629,352.384,359.657,339.381,5.767,82.997,39.234,347.272,31.877,19.095,3.063,268.691,2.272,7.929,357.820,350.863,358.530,2.693,14.401,355.820,1.738,356.123,338.608,11.143,345.967,33.319,335.575,16.075,4.463,357.883
123.583,97.545,-63.525,296.741,356.082,358.816,357.572,8.798,357.264,357.572,8.798,357.264,345.599,352.510,11.267,15.704,18.547,275.083,334.196,351.484,351.541,336.462,3.112,93.277,345.026,359.536,11.145,345.026,359.536,11.145,356.978,352.160,359.738,338.762,6.581,83.489,36.610,348.730,29.874,20.444,3.299,269.503,3.449,8.650,357.786,352.186,358.042,3.153,13.747,355.256,1.256,355.127,338.820,11.216,346.736,27.239,339.112,16.411,5.150,359.245
122.884,97.435,-62.541,295.055,356.226,358.636,356.995,8.973,357.344,356.995,8.973,357.344,345.565,351.651,11.624,14.167,16.843,276.017,331.126,350.185,352.773,336.722,1.852,92.480,346.118,359.441,11.061,346.118,359.441,11.061,357.389,351.957,359.428,339.317,7.544,84.218,34.108,349.899,27.829,20.521,2.396,268.457,4.294,9.494,357.591,353.768,357.843,3.401,13.115,354.349,0.664,352.896,339.611,10.671,348.000,20.774,343.273,17.282,6.515,0.622
122.281,97.302,-61.812,293.560,356.390,358.575,357.097,8.969,357.375,357.097,8.969,357.375,345.397,351.113,11.802,13.319,15.863,276.716,328.941,349.466,353.550,335.086,1.381,91.473,346.812,359.467,11.037,346.812,359.467,11.037,357.451,351.986,359.249,339.218,8.343,84.650,30.515,350.696,25.768,22.159,2.335,269.790,4.515,10.052,357.133,355.157,357.543,3.829,13.030,353.962,0.086,352.442,340.026,10.438,346.804,14.599,346.241,17.360,7.930,2.007
121.526,97.123,-60.754,292.591,356.714,358.495,356.896,8.792,357.413,356.896,8.792,357.413,345.412,350.717,11.796,12.306,14.255,277.840,325.937,348.574,354.490,335.940,0.139,90.899,347.812,359.496,10.940,347.812,359.496,10.940,357.289,352.317,359.332,338.914,9.320,84.838,28.856,352.477,24.342,20.975,2.485,269.337,4.223,10.877,356.418,356.424,356.877,4.503,12.978,353.541,359.573,351.274,340.359,10.453,346.717,10.224,348.633,17.391,8.880,3.240
120.835,96.952,-59.988,291.591,357.279,358.542,356.982,8.342,357.377,356.982,8.342,357.377,345.145,350.790,11.849,12.220,12.907,278.529,323.578,348.569,355.276,333.848,359.830,89.762,348.675,359.616,10.875,348.675,359.616,10.875,357.131,352.864,359.617,338.330,10.193,84.621,27.021,354.082,22.910,20.859,2.547,269.608,4.508,11.213,355.885,356.875,356.480,4.966,13.206,353.181,358.886,349.166,341.130,10.743,347.381,4.941,351.241,17.659,9.791,4.586
119.286,96.490,-58.757,290.364,357.923,358.870,356.878,7.722,357.167,356.878,7.722,357.167,345.098,350.902,12.062,12.548,10.853,278.893,319.025,349.498,356.867,334.955,358.300,88.943,350.222,359.726,10.802,350.222,359.726,10.802,357.167,353.685,0.021,337.160,11.963,83.969,23.990,356.125,21.047,20.021,1.949,269.688,4.058,12.079,354.833,357.885,355.987,5.675,13.796,352.483,357.439,347.453,342.002,11.649,348.850,0.624,352.408,17.637,10.902,5.812
118.317,96.196,-57.928,289.551,358.377,359.456,356.779,7.392,356.815,356.779,7.392,356.815,345.224,350.751,12.231,12.849,8.478,278.974,316.063,350.188,357.812,336.030,357.366,88.269,351.167,359.663,10.790,351.167,359.663,10.790,357.331,353.888,0.303,336.262,13.134,83.506,21.510,357.010,19.563,19.859,2.117,270.617,3.632,12.388,353.783,358.451,355.974,6.039,14.326,352.547,356.061,346.243,342.765,12.163,348.749,357.506,353.246,17.729,12.599,6.305
117.231,95.796,-57.224,288.950,358.750,0.105,356.462,6.999,356.410,356.462,6.999,356.410,345.682,350.737,12.289,13.172,7.102,278.869,313.519,350.520,358.501,334.741,356.435,87.338,352.228,359.629,10.733,352.228,359.629,10.733,357.614,354.120,0.508,334.992,14.641,83.051,20.469,358.394,18.378,18.223,2.498,270.660,2.206,12.620,352.479,359.951,356.258,6.466,14.297,352.698,354.951,345.890,343.378,11.763,348.155,356.164,354.044,17.990,12.741,6.465
115.049,95.691,-55.906,288.861,359.437,0.814,356.111,6.337,356.055,356.111,6.337,356.055,345.497,350.740,12.214,12.918,5.164,278.384,309.592,350.652,0.092,335.629,355.047,86.782,352.934,359.733,10.722,352.934,359.733,10.722,357.609,354.279,0.516,333.730,16.344,82.725,17.975,359.584,15.886,17.541,2.666,270.921,0.282,12.845,351.142,1.240,357.104,7.018,13.918,352.916,353.380,346.943,343.897,10.754,347.545,355.623,354.533,17.676,13.276,5.970
113.375,95.682,-54.674,289.161,0.045,1.238,355.938,5.557,355.901,355.938,5.557,355.901,345.245,351.246,11.949,12.513,4.151,277.990,307.668,350.825,1.101,334.348,354.081,86.306,353.077,0.071,10.651,353.077,0.071,10.651,357.114,354.789,0.405,333.031,17.510,82.449,16.583,0.166,14.635,16.638,2.394,270.992,359.223,13.081,350.417,1.643,357.520,7.434,12.876,354.081,352.061,348.572,343.595,9.668,346.756,355.951,354.724,17.101,14.813,4.843
110.919,95.382,-53.304,289.256,0.461,1.557,356.035,4.946,355.793,356.035,4.946,355.793,344.684,351.416,11.541,12.404,3.536,277.717,304.962,351.403,2.066,335.228,353.635,86.162,352.994,0.361,10.657,352.994,0.361,10.657,356.528,355.411,0.313,332.144,18.215,82.213,14.935,0.841,13.503,14.004,1.762,270.818,358.436,13.858,349.645,1.722,358.215,8.246,12.034,354.662,350.740,350.619,343.768,8.780,346.561,356.220,354.545,12.701,16.392,359.476
108.270,95.616,-51.324,289.087,1.413,1.338,356.450,3.759,355.962,356.450,3.759,355.962,343.970,352.077,10.922,13.088,3.082,276.779,303.448,352.537,2.445,334.855,353.111,85.875,352.755,0.900,10.695,352.755,0.900,10.695,355.349,356.651,0.636,332.027,18.065,81.753,11.419,1.839,11.330,13.533,1.765,272.001,357.497,14.040,349.316,2.585,358.984,9.101,9.550,357.658,348.507,353.439,342.977,7.698,345.095,358.483,354.021,10.105,15.916,356.692
105.917,95.544,-49.725,288.482,2.001,1.189,356.817,2.852,356.118,356.817,2.852,356.118,343.403,352.680,10.409,14.258,3.487,276.029,302.112,352.508,2.063,334.909,352.689,85.760,352.735,1.222,10.613,352.735,1.222,10.613,354.897,357.638,0.621,332.480,17.859,81.918,9.673,2.535,9.625,12.797,2.633,272.407,357.016,14.430,348.904,3.792,0.151,10.092,7.622,358.831,346.302,353.961,343.557,7.483,344.657,359.053,354.873,10.349,14.400,354.512
103.247,95.292,-48.367,287.544,2.567,1.210,356.993,2.214,356.328,356.993,2.214,356.328,343.562,353.056,9.804,15.295,4.036,275.040,301.376,352.793,1.851,335.114,352.463,85.651,353.130,1.362,10.334,353.130,1.362,10.334,355.057,357.875,0.269,333.217,17.926,82.210,8.341,3.279,8.048,13.002,1.882,272.690,357.302,14.520,348.637,4.618,1.172,10.799,4.670,2.241,343.326,353.548,345.951,7.621,347.038,358.253,355.400,9.290,12.452,353.946
99.515,95.781,-46.543,286.596,3.330,1.421,357.394,1.253,356.541,357.394,1.253,356.541,343.521,353.843,8.906,15.741,4.694,274.289,301.980,352.553,1.836,335.412,352.902,85.259,353.548,1.758,9.904,353.548,1.758,9.904,354.912,358.507,359.787,333.482,17.674,82.540,7.354,2.857,7.544,12.906,1.001,272.649,358.396,14.138,348.970,6.195,3.988,11.468,0.055,5.464,339.135,353.681,347.725,7.112,348.223,357.688,356.219,8.909,10.521,353.237
95.739,96.228,-45.528,286.251,3.494,1.789,357.717,0.831,356.491,357.717,0.831,356.491,343.600,353.839,8.366,15.677,5.736,273.897,303.011,352.735,1.815,335.609,353.406,85.271,354.054,1.792,9.588,354.054,1.792,9.588,354.604,358.523,0.031,332.954,17.580,82.100,7.522,2.203,8.157,12.676,0.945,272.447,359.752,13.497,349.881,6.822,9.080,11.736,353.655,7.550,336.789,353.896,349.248,6.311,348.003,357.849,356.932,9.220,8.678,353.023
93.136,96.679,-45.176,286.008,3.217,1.822,358.084,0.811,356.723,358.084,0.811,356.723,343.661,353.595,7.545,15.665,6.560,273.927,305.089,352.456,1.478,335.236,354.000,85.245,354.484,1.542,9.144,354.484,1.542,9.144,354.363,358.356,0.017,332.489,17.452,81.791,8.061,1.754,8.840,13.173,0.299,272.607,1.053,11.286,352.236,4.562,16.080,10.218,351.311,6.675,336.124,354.187,351.198,5.784,348.093,357.641,357.574,8.965,7.240,352.915
90.975,96.041,-46.292,285.902,1.705,1.406,358.160,1.799,357.298,358.160,1.799,357.298,344.480,353.073,6.674,16.038,7.910,273.855,306.365,352.440,0.841,336.185,354.913,85.652,355.705,0.653,8.519,355.705,0.653,8.519,354.921,357.782,359.033,333.407,17.068,82.590,9.612,0.473,10.701,13.009,359.609,271.925,0.168,8.498,354.954,0.554,27.654,7.165,352.616,0.162,337.234,353.987,354.495,5.545,348.045,358.077,358.153,8.887,4.992,353.220
89.687,97.092,-46.517,285.760,0.588,1.244,358.101,3.085,357.820,358.101,3.085,357.820,345.182,351.890,6.112,16.474,8.409,273.681,308.791,352.315,0.714,335.463,355.906,85.535,356.625,359.614,7.997,356.625,359.614,7.997,355.650,356.277,357.871,334.527,16.634,83.166,10.623,359.861,11.975,13.683,359.744,272.290,358.836,5.613,356.647,359.950,34.762,5.226,352.252,356.118,337.903,353.636,357.082,5.353,348.545,357.776,358.633,8.703,3.784,353.233
87.797,97.185,-46.108,285.242,359.217,1.112,358.410,4.227,358.170,358.410,4.227,358.170,345.822,351.040,5.808,16.855,9.197,273.293,311.085,352.385,0.510,336.439,356.999,86.185,357.543,359.012,7.613,357.543,359.012,7.613,356.241,355.515,356.526,335.999,16.085,84.102,12.774,359.842,13.812,13.371,359.772,271.637,359.414,3.922,357.979,358.950,39.952,4.627,351.868,353.265,338.630,353.421,0.012,5.150,349.784,357.181,358.859,8.127,2.751,353.379
85.727,97.266,-45.465,284.354,358.306,1.117,359.036,4.871,358.428,359.036,4.871,358.428,346.563,350.562,5.111,18.096,10.695,273.117,315.963,351.644,359.496,335.316,358.126,86.454,358.241,358.939,7.314,358.240,358.939,7.314,356.607,355.425,355.512,338.796,14.297,84.725,14.336,358.717,15.809,14.712,0.104,271.970,0.862,359.263,359.700,357.125,46.014,4.528,353.221,351.208,340.564,353.710,2.467,4.662,350.278,356.935,359.242,8.133,1.348,353.534
84.357,97.282,-45.051,283.241,357.479,1.099,359.810,5.212,358.544,359.810,5.212,358.544,346.989,350.824,4.568,18.738,11.505,273.285,319.086,350.671,358.499,335.920,358.485,87.097,358.760,359.285,7.147,358.760,359.285,7.147,356.667,355.789,355.266,340.467,12.557,84.908,16.608,358.288,17.863,14.702,0.058,271.708,1.296,356.816,0.786,356.603,47.506,4.224,354.661,350.971,341.951,354.485,4.469,4.376,350.740,356.403,359.522,7.975,0.679,353.593
82.841,97.302,-44.567,282.135,356.974,1.201,0.673,5.407,358.696,0.673,5.407,358.696,347.127,351.323,3.898,19.426,12.195,273.374,323.755,349.415,357.487,336.932,358.826,88.029,358.904,359.529,6.919,358.904,359.529,6.919,356.419,355.712,355.051,342.154,10.788,84.915,17.656,357.423,18.927,14.767,0.391,271.591,0.969,354.146,1.415,356.125,46.239,5.180,356.659,350.929,342.208,355.062,6.425,3.920,351.326,355.823,359.818,7.892,359.803,353.700
80.850,97.308,-43.963,280.906,356.261,1.437,1.580,5.741,358.915,1.580,5.741,358.915,346.913,351.702,3.237,20.754,14.249,273.344,327.381,348.827,356.368,337.721,359.413,89.002,359.266,359.696,6.427,359.266,359.696,6.427,356.068,355.284,354.641,344.070,8.687,84.874,20.735,356.705,20.665,15.191,0.900,271.217,359.320,350.332,2.186,356.552,44.868,4.449,357.238,350.802,342.961,355.452,8.292,3.338,351.824,355.731,0.011,8.056,358.633,353.637
79.465,97.332,-43.502,279.749,355.572,1.684,2.291,6.214,359.066,2.291,6.214,359.066,346.828,351.854,2.814,21.392,15.339,273.370,332.265,348.220,355.347,338.005,359.970,90.266,359.475,359.538,6.064,359.475,359.538,6.064,356.127,354.745,354.187,345.257,6.704,84.925,21.834,355.484,21.758,15.281,1.035,270.965,358.199,348.077,2.547,356.334,42.845,2.980,357.758,351.101,344.109,355.964,9.513,2.951,352.708,356.333,359.619,7.619,357.446,353.890
78.166,97.262,-43.116,278.467,355.098,1.721,3.018,6.512,359.350,3.018,6.512,359.350,346.874,352.016,2.230,22.156,16.452,273.550,335.156,348.318,354.384,338.159,0.396,91.188,359.715,359.430,5.671,359.715,359.430,5.671,356.284,354.634,353.531,345.901,5.139,85.089,23.761,354.238,23.172,16.364,1.569,271.547,358.122,346.621,2.914,355.335,36.934,2.731,358.343,352.298,344.593,357.117,10.695,2.802,352.959,356.534,359.558,7.381,356.610,354.024
76.374,97.119,-42.494,276.935,354.253,1.401,4.055,6.996,359.978,4.055,6.996,359.978,346.786,352.607,1.526,23.126,17.926,273.621,339.804,348.985,352.940,338.555,1.202,92.688,359.949,359.317,5.181,359.949,359.317,5.181,356.375,354.690,352.499,346.467,3.048,85.417,27.502,352.631,25.208,15.312,2.068,270.760,358.445,344.780,3.496,354.668,31.585,2.684,358.489,353.605,345.689,358.318,12.594,2.747,353.066,356.920,359.710,7.579,355.396,354.311
74.830,96.907,-42.015,276.291,353.914,0.777,4.631,7.038,0.608,4.631,7.038,0.608,346.682,353.065,1.095,23.446,18.815,273.449,342.370,349.668,352.304,338.612,1.545,93.639,359.970,359.446,4.941,359.970,359.446,4.941,356.339,355.020,352.003,347.145,1.137,85.300,29.388,351.540,26.176,16.535,2.979,271.234,358.650,343.888,4.310,351.750,24.470,1.403,359.960,356.005,347.383,358.908,13.970,2.982,353.469,356.763,359.993,7.379,354.864,354.490
73.472,96.633,-41.394,276.250,353.721,0.094,4.865,7.028,1.228,4.865,7.028,1.228,346.694,353.315,0.739,23.782,20.390,273.353,344.978,350.481,351.288,337.838,1.706,94.520,0.096,359.612,4.731,0.096,359.612,4.731,356.485,355.174,351.733,347.305,359.872,84.885,32.954,350.514,27.756,15.273,2.830,270.390,358.184,343.058,5.284,350.289,19.378,0.561,0.463,357.377,348.491,359.455,14.859,3.461,353.335,356.900,0.098,7.210,354.304,354.694
71.589,96.293,-40.699,276.395,353.825,359.190,5.030,6.926,2.039,5.030,6.926,2.039,346.686,353.559,0.372,24.002,22.028,273.137,346.578,351.601,350.177,338.828,2.000,95.429,0.189,359.650,4.414,0.189,359.650,4.414,356.528,355.335,351.387,347.234,357.506,84.050,35.040,349.294,29.991,16.787,3.385,270.859,357.555,342.263,6.646,348.688,10.518,359.222,0.445,0.453,350.588,359.922,15.703,4.029,352.995,357.517,0.280,7.195,353.245,354.976
69.934,96.074,-40.147,276.511,354.123,358.322,5.012,6.689,2.676,5.012,6.689,2.676,346.806,353.825,0.160,24.315,23.367,273.017,347.635,353.101,349.069,338.292,1.995,96.093,0.479,359.643,4.216,0.479,359.643,4.216,356.689,355.542,351.152,346.874,356.151,83.583,36.876,348.726,31.694,17.149,3.734,270.942,357.567,341.915,7.508,347.559,5.322,358.647,0.450,2.192,351.314,0.533,16.447,4.637,352.565,357.409,0.592,7.188,353.161,355.233
68.199,95.875,-39.599,276.478,354.526,357.411,4.896,6.374,3.360,4.896,6.374,3.360,347.062,354.152,359.940,24.787,25.151,272.986,347.200,354.449,348.034,339.083,2.612,96.120,0.877,359.702,3.914,0.877,359.702,3.914,357.149,355.743,350.775,346.444,355.085,83.277,39.871,347.939,33.578,17.373,4.430,271.033,358.355,341.403,7.599,346.643,0.790,358.878,359.769,2.315,351.315,0.614,16.851,5.067,352.573,357.990,0.878,7.508,352.694,355.474
65.878,95.638,-38.931,276.179,355.170,356.380,4.949,5.732,4.217,4.949,5.732,4.217,347.175,354.701,359.440,24.860,26.975,272.950,347.207,356.669,346.555,338.765,2.720,96.708,1.248,359.944,3.482,1.248,359.944,3.482,357.497,356.237,350.227,345.931,353.997,82.983,42.527,347.049,35.281,17.560,5.124,270.956,359.278,341.070,7.445,347.633,355.742,359.455,358.614,4.462,350.682,0.688,17.265,5.462,353.020,358.551,1.164,7.769,352.741,355.844
63.359,95.547,-38.190,275.607,355.903,355.546,5.199,5.068,4.767,5.199,5.068,4.767,347.090,355.083,359.204,24.969,28.258,273.045,346.599,357.954,345.696,339.128,2.763,96.851,1.475,0.081,3.253,1.475,0.081,3.253,357.590,356.597,349.983,345.605,353.644,82.893,45.296,345.775,36.676,17.584,5.579,270.957,0.477,340.732,7.376,348.105,355.023,359.697,358.902,4.503,350.610,1.146,17.595,5.749,353.129,359.173,1.307,8.218,353.229,356.173
60.449,95.273,-37.291,275.022,356.552,354.858,5.288,4.238,5.277,5.288,4.238,5.277,347.181,355.865,358.839,25.262,29.815,273.176,345.847,359.923,344.674,339.694,3.320,96.868,1.859,0.285,2.988,1.859,0.285,2.988,357.885,357.268,349.703,344.802,353.558,82.803,47.484,344.884,38.205,18.589,6.109,271.449,359.915,340.494,7.590,348.695,356.815,359.813,359.789,4.869,351.608,2.083,18.095,6.003,352.763,359.725,1.366,8.684,354.143,356.449
57.563,94.945,-36.263,274.824,357.128,354.247,5.174,3.626,5.580,5.174,3.626,5.580,347.359,356.300,358.768,25.628,30.476,273.287,345.567,1.040,344.227,339.909,3.410,97.082,2.172,0.466,2.934,2.172,0.466,2.934,358.186,357.795,349.481,344.200,353.692,82.981,49.272,344.031,39.265,18.187,6.428,271.147,358.188,341.294,8.129,346.842,356.918,359.783,3.347,7.751,351.971,2.518,18.680,6.222,352.357,0.404,1.157,9.352,355.998,356.568
54.654,95.195,-35.264,274.406,357.639,354.334,5.188,3.112,5.519,5.188,3.112,5.519,347.495,356.417,358.429,25.951,30.865,273.800,346.059,1.956,343.710,340.211,3.485,97.357,2.411,0.714,2.913,2.411,0.714,2.913,358.094,357.932,349.475,343.417,354.164,83.235,49.922,344.223,40.271,18.589,6.407,271.092,359.224,341.785,7.592,345.278,356.835,359.838,3.953,11.006,351.412,2.806,19.027,5.722,352.156,1.105,0.910,9.669,357.966,356.510
51.628,95.245,-33.998,273.946,358.532,355.003,5.390,2.140,5.099,5.390,2.140,5.099,347.239,357.248,358.296,25.722,30.639,273.760,346.739,2.683,343.809,340.301,3.579,97.474,2.496,1.176,2.938,2.496,1.176,2.938,357.897,358.515,349.691,342.385,355.079,83.326,50.143,344.480,41.056,18.525,6.389,271.092,357.472,341.884,7.837,348.818,358.679,359.410,3.491,11.060,349.860,3.389,18.478,4.832,350.935,2.954,0.133,10.479,359.672,356.532
